,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
173,2,173,2021-08-19 14:54:53.058914,2021-08-19 14:54:53.058914,2021-08-19 14:54:53.058914,2021-08-19 14:54:53.058914,8.58764015790075,8.58764015790075,8.58764015790075,8.58764015790075,2021-08-19 14:55:01.646554,2021-08-19 14:55:01.646554,2021-08-19 14:55:01.646554,2021-08-19 14:55:01.646554
174,2,174,2021-08-19 14:55:03.367859,2021-08-19 14:55:03.367859,2021-08-19 14:55:03.367859,2021-08-19 14:55:03.367859,8.49614740605466,8.49614740605466,8.49614740605466,8.49614740605466,2021-08-19 14:55:11.864006,2021-08-19 14:55:11.864006,2021-08-19 14:55:11.864006,2021-08-19 14:55:11.864006
175,2,175,2021-08-19 14:55:06.444696,2021-08-19 14:55:06.444696,2021-08-19 14:55:06.444696,2021-08-19 14:55:06.444696,8.79144332697615,8.79144332697615,8.79144332697615,8.79144332697615,2021-08-19 14:55:15.236139,2021-08-19 14:55:15.236139,2021-08-19 14:55:15.236139,2021-08-19 14:55:15.236139
176,2,176,2021-08-19 14:55:01.746554,2021-08-19 14:55:01.746554,2021-08-19 14:55:01.746554,2021-08-19 14:55:01.746554,8.612202644813806,8.612202644813806,8.612202644813806,8.612202644813806,2021-08-19 14:55:10.358757,2021-08-19 14:55:10.358757,2021-08-19 14:55:10.358757,2021-08-19 14:55:10.358757
177,2,177,2021-08-19 14:55:11.964006,2021-08-19 14:55:11.964006,2021-08-19 14:55:11.964006,2021-08-19 14:55:11.964006,8.65252386406064,8.65252386406064,8.65252386406064,8.65252386406064,2021-08-19 14:55:20.616530,2021-08-19 14:55:20.616530,2021-08-19 14:55:20.616530,2021-08-19 14:55:20.616530
178,2,178,2021-08-19 14:55:15.336139,2021-08-19 14:55:15.336139,2021-08-19 14:55:15.336139,2021-08-19 14:55:15.336139,8.843141981167719,8.843141981167719,8.843141981167719,8.843141981167719,2021-08-19 14:55:24.179281,2021-08-19 14:55:24.179281,2021-08-19 14:55:24.179281,2021-08-19 14:55:24.179281
179,2,179,2021-08-19 14:55:10.458757,2021-08-19 14:55:10.458757,2021-08-19 14:55:10.458757,2021-08-19 14:55:10.458757,8.546279374975711,8.546279374975711,8.546279374975711,8.546279374975711,2021-08-19 14:55:19.005036,2021-08-19 14:55:19.005036,2021-08-19 14:55:19.005036,2021-08-19 14:55:19.005036
180,2,180,2021-08-19 14:55:20.716530,2021-08-19 14:55:20.716530,2021-08-19 14:55:20.716530,2021-08-19 14:55:20.716530,8.511398470029235,8.511398470029235,8.511398470029235,8.511398470029235,2021-08-19 14:55:29.227928,2021-08-19 14:55:29.227928,2021-08-19 14:55:29.227928,2021-08-19 14:55:29.227928
181,2,181,2021-08-19 14:55:24.279281,2021-08-19 14:55:24.279281,2021-08-19 14:55:24.279281,2021-08-19 14:55:24.279281,7.953443272970617,7.953443272970617,7.953443272970617,7.953443272970617,2021-08-19 14:55:32.232724,2021-08-19 14:55:32.232724,2021-08-19 14:55:32.232724,2021-08-19 14:55:32.232724
182,2,182,2021-08-19 14:55:19.105036,2021-08-19 14:55:19.105036,2021-08-19 14:55:19.105036,2021-08-19 14:55:19.105036,8.188636425882578,8.188636425882578,8.188636425882578,8.188636425882578,2021-08-19 14:55:27.293672,2021-08-19 14:55:27.293672,2021-08-19 14:55:27.293672,2021-08-19 14:55:27.293672
