,Epoch,Index number,Start time_gpu0,Start time_gpu1,Start time_gpu2,Start time_gpu3,Fetch time (sec)_gpu0,Fetch time (sec)_gpu1,Fetch time (sec)_gpu2,Fetch time (sec)_gpu3,Fetch done time (sec)_gpu0,Fetch done time (sec)_gpu1,Fetch done time (sec)_gpu2,Fetch done time (sec)_gpu3
542,2,542,2021-08-19 15:14:25.194075,2021-08-19 15:14:25.194075,2021-08-19 15:14:25.194075,2021-08-19 15:14:25.194075,9.00019592262106,9.00019592262106,9.00019592262106,9.00019592262106,2021-08-19 15:14:34.194271,2021-08-19 15:14:34.194271,2021-08-19 15:14:34.194271,2021-08-19 15:14:34.194271
543,2,543,2021-08-19 15:14:25.623432,2021-08-19 15:14:25.623432,2021-08-19 15:14:25.623432,2021-08-19 15:14:25.623432,8.82803828176111,8.82803828176111,8.82803828176111,8.82803828176111,2021-08-19 15:14:34.451470,2021-08-19 15:14:34.451470,2021-08-19 15:14:34.451470,2021-08-19 15:14:34.451470
544,2,544,2021-08-19 15:14:35.575837,2021-08-19 15:14:35.578543,2021-08-19 15:14:35.580511,2021-08-19 15:14:35.581694,8.942004526557866,8.942004526557866,8.942004526557866,8.942004526557866,2021-08-19 15:14:44.517842,2021-08-19 15:14:44.520548,2021-08-19 15:14:44.522516,2021-08-19 15:14:44.523699
545,2,545,2021-08-19 15:14:34.294271,2021-08-19 15:14:34.294271,2021-08-19 15:14:34.294271,2021-08-19 15:14:34.294271,9.199772019812372,9.199772019812372,9.199772019812372,9.199772019812372,2021-08-19 15:14:43.494043,2021-08-19 15:14:43.494043,2021-08-19 15:14:43.494043,2021-08-19 15:14:43.494043
546,2,546,2021-08-19 15:14:34.551470,2021-08-19 15:14:34.551470,2021-08-19 15:14:34.551470,2021-08-19 15:14:34.551470,8.921354080084711,8.921354080084711,8.921354080084711,8.921354080084711,2021-08-19 15:14:43.472824,2021-08-19 15:14:43.472824,2021-08-19 15:14:43.472824,2021-08-19 15:14:43.472824
547,2,547,2021-08-19 15:14:44.617842,2021-08-19 15:14:44.620548,2021-08-19 15:14:44.622516,2021-08-19 15:14:44.623699,9.100653294182848,9.100653294182848,9.100653294182848,9.100653294182848,2021-08-19 15:14:53.718495,2021-08-19 15:14:53.721201,2021-08-19 15:14:53.723169,2021-08-19 15:14:53.724352
548,2,548,2021-08-19 15:14:43.594043,2021-08-19 15:14:43.594043,2021-08-19 15:14:43.594043,2021-08-19 15:14:43.594043,16.122148742491845,16.122148742491845,16.122148742491845,16.122148742491845,2021-08-19 15:14:59.716192,2021-08-19 15:14:59.716192,2021-08-19 15:14:59.716192,2021-08-19 15:14:59.716192
549,2,549,2021-08-19 15:14:43.572824,2021-08-19 15:14:43.572824,2021-08-19 15:14:43.572824,2021-08-19 15:14:43.572824,9.060020357253961,9.060020357253961,9.060020357253961,9.060020357253961,2021-08-19 15:14:52.632844,2021-08-19 15:14:52.632844,2021-08-19 15:14:52.632844,2021-08-19 15:14:52.632844
550,2,550,2021-08-19 15:14:53.818495,2021-08-19 15:14:53.821201,2021-08-19 15:14:53.823169,2021-08-19 15:14:53.824352,8.7484313712921,8.7484313712921,8.7484313712921,8.7484313712921,2021-08-19 15:15:02.566926,2021-08-19 15:15:02.569632,2021-08-19 15:15:02.571600,2021-08-19 15:15:02.572783
551,2,551,2021-08-19 15:14:59.816192,2021-08-19 15:14:59.816192,2021-08-19 15:14:59.816192,2021-08-19 15:14:59.816192,8.57923735427903,8.57923735427903,8.57923735427903,8.57923735427903,2021-08-19 15:15:08.395429,2021-08-19 15:15:08.395429,2021-08-19 15:15:08.395429,2021-08-19 15:15:08.395429
