,Epoch,Index number,Iteration time (sec),Training Stall time (sec)_gpu0,Training Stall time (sec)_gpu1,Training Stall time (sec)_gpu2,Training Stall time (sec)_gpu3,Training stall time (sec),Delay time (sec),Batch fetch time diff (sec),Batch fetch start time diff (sec)
205,2,205,7.070409,6.154252,6.156958,6.158926,6.160109,6.160109,0.005857000000000667,0.005857,0.005857
206,2,206,0.9103,0,0,0,0,0,0,0.0,0.0
207,2,207,0.9103,0,0,0,0,0,0,0.005843,0.005843
208,2,208,7.112841,6.196684,6.19939,6.201358,6.202541,6.202541,0.005856999999999779,0.005857,0.005857
209,2,209,0.9103,0,0,0,0,0,0,0.0,0.0
210,2,210,0.9103,0,0,0,0,0,0,0.005843,0.005843
211,2,211,6.976291,6.060134,6.06284,6.064808,6.065991,6.065991,0.005857000000000667,0.005857,0.005857
212,2,212,0.9103,0,0,0,0,0,0,0.0,0.0
213,2,213,0.9103,0,0,0,0,0,0,0.005843,0.005843
214,2,214,7.127319,6.211162,6.213868,6.215836,6.217019,6.217019,0.005856999999999779,0.005857,0.005857
215,2,215,0.9103,0,0,0,0,0,0,0.0,0.0
216,2,216,0.9103,0,0,0,0,0,0,0.005843,0.005843
217,2,217,7.357138,6.440981,6.443687,6.445655,6.446838,6.446838,0.005856999999999779,0.005857,0.005857
218,2,218,0.9103,0,0,0,0,0,0,0.0,0.0
219,2,219,0.9103,0,0,0,0,0,0,0.005843,0.005843
220,2,220,10.109697,9.19354,9.196246,9.198214,9.199397,9.199397,0.005856999999998891,0.005857,0.005857
221,2,221,0.9103,0,0,0,0,0,0,0.0,0.0
222,2,222,0.9103,0,0,0,0,0,0,0.005843,0.005843
223,2,223,7.053034,6.136877,6.139583,6.141551,6.142734,6.142734,0.005856999999999779,0.005857,0.005857
224,2,224,0.9103,0,0,0,0,0,0,0.0,0.0
225,2,225,0.9103,0,0,0,0,0,0,0.005843,0.005843
226,2,226,7.157934,6.241777,6.244483,6.246451,6.247634,6.247634,0.005856999999999779,0.005857,0.005857
227,2,227,0.9103,0,0,0,0,0,0,0.0,0.0
228,2,228,0.9103,0,0,0,0,0,0,0.005843,0.005843
229,2,229,7.294134,6.377977,6.380683,6.382651,6.383834,6.383834,0.005857000000000667,0.005857,0.005857
230,2,230,0.9103,0,0,0,0,0,0,0.0,0.0
231,2,231,0.9103,0,0,0,0,0,0,0.005843,0.005843
232,2,232,7.282127,6.36597,6.368676,6.370644,6.371827,6.371827,0.005856999999999779,0.005857,0.005857
233,2,233,0.9103,0,0,0,0,0,0,0.0,0.0
234,2,234,0.9103,0,0,0,0,0,0,0.005843,0.005843
235,2,235,7.43477,6.518613,6.521319,6.523287,6.52447,6.52447,0.005856999999999779,0.005857,0.005857
236,2,236,0.9103,0,0,0,0,0,0,0.0,0.0
237,2,237,0.9103,0,0,0,0,0,0,0.005843,0.005843
238,2,238,7.062768,6.146611,6.149317,6.151285,6.152468,6.152468,0.005856999999999779,0.005857,0.005857
239,2,239,0.9103,0,0,0,0,0,0,0.0,0.0
240,2,240,0.9103,0,0,0,0,0,0,0.005843,0.005843
241,2,241,7.146632,6.230475,6.233181,6.235149,6.236332,6.236332,0.005856999999999779,0.005857,0.005857
242,2,242,0.9103,0,0,0,0,0,0,0.0,0.0
243,2,243,0.9103,0,0,0,0,0,0,0.005843,0.005843
244,2,244,7.129955,6.213798,6.216504,6.218472,6.219655,6.219655,0.005857000000000667,0.005857,0.005857
245,2,245,0.9103,0,0,0,0,0,0,0.0,0.0
246,2,246,0.9103,0,0,0,0,0,0,0.005843,0.005843
247,2,247,7.21411,6.297953,6.300659,6.302627,6.30381,6.30381,0.005857000000000667,0.005857,0.005857
248,2,248,0.9103,0,0,0,0,0,0,0.0,0.0
249,2,249,0.9103,0,0,0,0,0,0,0.005843,0.005843
250,2,250,11.318571,10.402414,10.40512,10.407088,10.408271,10.408271,0.005856999999998891,0.005857,0.005857
251,2,251,0.9103,0,0,0,0,0,0,0.0,0.0
252,2,252,0.9103,0,0,0,0,0,0,0.005843,0.005843
253,2,253,10.281482,9.365325,9.368031,9.369999,9.371182,9.371182,0.005856999999998891,0.005857,0.005857
254,2,254,0.9103,0,0,0,0,0,0,0.0,0.0
255,2,255,0.9103,0,0,0,0,0,0,0.005843,0.005843
256,2,256,9.362475,8.446318,8.449024,8.450992,8.452175,8.452175,0.005857000000000667,0.005857,0.005857
257,2,257,0.9103,0,0,0,0,0,0,0.0,0.0
258,2,258,0.9103,0,0,0,0,0,0,0.0,0.0
259,2,259,7.140587,6.22443,6.227136,6.229104,6.230287,6.230287,0.005856999999999779,0.005857,0.005857
260,2,260,0.9103,0,0,0,0,0,0,0.0,0.0
261,2,261,0.9103,0,0,0,0,0,0,0.0,0.0
262,2,262,7.195822,6.279665,6.282371,6.284339,6.285522,6.285522,0.005857000000000667,0.005857,0.005857
263,2,263,0.9103,0,0,0,0,0,0,0.0,0.0
264,2,264,0.9103,0,0,0,0,0,0,0.0,0.0
265,2,265,7.198939,6.282782,6.285488,6.287456,6.288639,6.288639,0.005856999999999779,0.005857,0.005857
266,2,266,0.9103,0,0,0,0,0,0,0.0,0.0
267,2,267,0.9103,0,0,0,0,0,0,0.0,0.0
268,2,268,7.389128,6.472971,6.475677,6.477645,6.478828,6.478828,0.005856999999999779,0.005857,0.005857
269,2,269,0.9103,0,0,0,0,0,0,0.0,0.0
270,2,270,0.9103,0,0,0,0,0,0,0.0,0.0
271,2,271,7.334422,6.418265,6.420971,6.422939,6.424122,6.424122,0.005856999999999779,0.005857,0.005857
272,2,272,0.9103,0,0,0,0,0,0,0.0,0.0
273,2,273,0.9103,0,0,0,0,0,0,0.0,0.0
274,2,274,7.334551,6.418394,6.4211,6.423068,6.424251,6.424251,0.005856999999999779,0.005857,0.005857
275,2,275,0.9103,0,0,0,0,0,0,0.0,0.0
276,2,276,0.9103,0,0,0,0,0,0,0.0,0.0
277,2,277,7.314035,6.397878,6.400584,6.402552,6.403735,6.403735,0.005856999999999779,0.005857,0.005857
278,2,278,0.9103,0,0,0,0,0,0,0.0,0.0
279,2,279,0.9103,0,0,0,0,0,0,0.0,0.0
280,2,280,7.388223,6.472066,6.474772,6.47674,6.477923,6.477923,0.005856999999999779,0.005857,0.005857
281,2,281,0.9103,0,0,0,0,0,0,0.0,0.0
282,2,282,0.9103,0,0,0,0,0,0,0.0,0.0
283,2,283,7.227604,6.311447,6.314153,6.316121,6.317304,6.317304,0.005856999999999779,0.005857,0.005857
284,2,284,0.9103,0,0,0,0,0,0,0.0,0.0
285,2,285,0.9103,0,0,0,0,0,0,0.0,0.0
286,2,286,7.373211,6.457054,6.45976,6.461728,6.462911,6.462911,0.005856999999999779,0.005857,0.005857
287,2,287,0.9103,0,0,0,0,0,0,0.0,0.0
288,2,288,0.9103,0,0,0,0,0,0,0.0,0.0
289,2,289,7.267378,6.351221,6.353927,6.355895,6.357078,6.357078,0.005856999999999779,0.005857,0.005857
290,2,290,0.9103,0,0,0,0,0,0,0.0,0.0
291,2,291,0.9103,0,0,0,0,0,0,0.0,0.0
292,2,292,7.19165,6.275493,6.278199,6.280167,6.28135,6.28135,0.005856999999999779,0.005857,0.005857
293,2,293,0.9103,0,0,0,0,0,0,0.0,0.0
294,2,294,0.9103,0,0,0,0,0,0,0.0,0.0
295,2,295,7.099541,6.183384,6.18609,6.188058,6.189241,6.189241,0.005856999999999779,0.005857,0.005857
296,2,296,0.9103,0,0,0,0,0,0,0.0,0.0
297,2,297,0.9103,0,0,0,0,0,0,0.0,0.0
298,2,298,7.285407,6.36925,6.371956,6.373924,6.375107,6.375107,0.005856999999999779,0.005857,0.005857
299,2,299,0.9103,0,0,0,0,0,0,0.0,0.0
300,2,300,0.9103,0,0,0,0,0,0,0.0,0.0
301,2,301,7.13095,6.214793,6.217499,6.219467,6.22065,6.22065,0.005856999999999779,0.005857,0.005857
302,2,302,0.9103,0,0,0,0,0,0,0.0,0.0
303,2,303,0.9103,0,0,0,0,0,0,0.0,0.0
304,2,304,7.243763,6.327606,6.330312,6.33228,6.333463,6.333463,0.005856999999999779,0.005857,0.005857
305,2,305,0.9103,0,0,0,0,0,0,0.0,0.0
306,2,306,0.9103,0,0,0,0,0,0,0.0,0.0
307,2,307,7.725316,6.809159,6.811865,6.813833,6.815016,6.815016,0.005856999999999779,0.005857,0.005857
308,2,308,0.9103,0,0,0,0,0,0,0.0,0.0
309,2,309,0.9103,0,0,0,0,0,0,0.0,0.0
